Title,channel_title,published_at,category_id,view_count,like_count,comment_count,duration,definition,caption,engagement_rate,likes_to_views_ratio,comments_to_views_ratio,duration_seconds,video_age_days,category_name,duration_label,is_view_outlier,has_zero_views,is_title_duplicate,views_per_day,engagement_tier,is_hd
HTML & CSS Full Course for free 🌎,Bro Code,2023-05-31 14:00:57+00:00,27,4739137,117684,3920,PT4H2M43S,hd,False,0.02565951867,0.02483236403,0.0008271546429,14563,901,Education,Very Long (> 20 min),False,False,False,5259.86,Medium,True
the untold history of web development,Fireship,2023-12-20 23:50:43+00:00,28,4985330,285142,3966,PT54S,hd,False,0.05799173616,0.05719620222,0.0007955339375,54,698,Science & Technology,Short (< 1 min),False,False,False,7142.31,High,True
Web Developer's Life be Like!,Copper Digital,2022-11-22 12:28:42+00:00,28,5143180,88139,776,PT9S,hd,False,0.01728793912,0.01713705973,0.0001508793877,9,1091,Science & Technology,Short (< 1 min),False,False,False,4714.19,Low,True
HTML Tutorial: Installing VS Code & Live Server | Web Development Tutorials #2,CodeWithHarry,2019-12-25 14:30:02+00:00,27,4497660,122886,4231,PT17M50S,hd,True,0.02826291266,0.02732220147,0.000940711183,1070,2154,Education,Long (5–20 min),False,False,False,2088.05,Medium,True
HTML Tutorial - How to Make a Super Simple Website,freeCodeCamp.org,2018-04-25 16:57:22+00:00,27,4067688,84097,2444,PT33M24S,hd,True,0.02127522532,0.02067439276,0.0006008325612,2004,2763,Education,Very Long (> 20 min),False,False,False,1472.2,Medium,True
Learn HTML – Full Tutorial for Beginners,freeCodeCamp.org,2022-03-08 16:34:38+00:00,27,3975980,71697,2399,PT4H7M30S,hd,True,0.01863590394,0.01803253084,0.0006033731047,14850,1350,Education,Very Long (> 20 min),False,False,False,2945.17,Low,True
How to Start Web Development? Complete Roadmap for FullStack Developer | 2022,Apna College,2022-04-16 15:16:43+00:00,27,3938455,172533,4196,PT15M41S,hd,False,0.04487266076,0.04380726864,0.001065392123,941,1311,Education,Long (5–20 min),False,False,False,3004.16,Medium,True
5 Websites for Freelancing,Apna College,2022-11-08 13:22:50+00:00,27,4131945,323026,531,PT31S,hd,False,0.07830620245,0.07817769158,0.000128510876,31,1105,Education,Short (< 1 min),False,False,False,3739.32,High,True
Web Design for Beginners | FREE COURSE,Envato Tuts+,2022-04-13 15:00:14+00:00,27,3905223,111386,1648,PT5H18M44S,hd,False,0.0289443064,0.02852230756,0.0004219988405,19124,1314,Education,Very Long (> 20 min),False,False,False,2972.01,Medium,True
Belajar Membuat WEBSITE Dari 0 Sampai Di PUBLISH Untuk Pemula,Dea Afrizal,2022-07-15 01:26:15+00:00,27,3844534,109166,4936,PT1H55M35S,hd,True,0.0296790119,0.0283951115,0.001283900394,6935,1222,Education,Very Long (> 20 min),False,False,False,3146.1,Medium,True
Learn Web Design For Beginners - Full Course,Flux Academy,2024-02-02 12:00:44+00:00,27,3801506,79205,1850,PT3H7M31S,hd,False,0.02132180738,0.02083515827,0.0004866491105,11251,654,Education,Very Long (> 20 min),False,False,False,5812.7,Medium,True
Created Reptile | HTML | CSS | Javascript #youtubeshorts #trending #coding #animation #ai #learning,Shivin tutorial,2024-08-19 02:52:59+00:00,27,4083328,159126,1667,PT15S,hd,False,0.03937791934,0.03896967401,0.0004082453312,15,456,Education,Short (< 1 min),False,False,False,8954.67,Medium,True
What a typical day of a programmer can look like 💻 #coder #softwareengineer,Khris Sheer,2022-11-10 00:47:29+00:00,28,4043430,88785,1257,PT10S,hd,False,0.02226871189,0.02195783729,0.0003108746013,10,1104,Science & Technology,Short (< 1 min),False,False,False,3662.53,Medium,True
"Frontend Web Development Bootcamp Course (JavaScript, HTML, CSS)",freeCodeCamp.org,2022-08-24 13:07:36+00:00,27,3461568,98513,2028,PT21H14M42S,hd,False,0.02904492154,0.02845906004,0.0005858614981,76482,1181,Education,Very Long (> 20 min),False,False,False,2931.05,Medium,True
"Full Stack ""Web Development"" Full Course - in 28 Hours | Learn Web Developer in 2025 with Projects",WsCube Tech,2023-01-01 13:30:04+00:00,27,3306774,88856,1775,P1DT4H16M48S,hd,False,0.02740767062,0.02687089385,0.0005367767689,101808,1051,Education,Unknown,False,False,False,3146.31,Medium,True
Learn HTML in 1 hour 🌎,Bro Code,2021-09-01 14:02:11+00:00,28,3230896,127708,4154,PT1H,hd,False,0.04081281452,0.03952710346,0.001285711058,3600,1538,Science & Technology,Very Long (> 20 min),False,False,False,2100.71,Medium,True
Django Tutorial for Beginners – Build Powerful Backends,Programming with Mosh,2021-06-28 14:00:31+00:00,27,3224478,53881,2252,PT1H2M36S,hd,False,0.01740839373,0.01670998633,0.0006984074016,3756,1603,Education,Very Long (> 20 min),False,False,False,2011.53,Low,True
Building AMAZON Clone for Beginners | Project using HTML & CSS,Apna College,2023-06-21 17:15:09+00:00,27,3220239,58024,2160,PT1H41M16S,hd,False,0.01868929024,0.01801853278,0.0006707574591,6076,880,Education,Very Long (> 20 min),False,False,False,3659.36,Low,True
Roadmap to Web Development | for Students,Apna College,2023-10-17 14:20:06+00:00,27,3496105,251348,620,PT59S,hd,False,0.07207104132,0.07189370116,0.0001773401607,59,762,Education,Short (< 1 min),False,False,False,4588.06,High,True
Learn web development as an absolute beginner,Coder Coder,2019-11-24 22:38:49+00:00,28,3132228,159848,3873,PT12M57S,hd,True,0.0522698053,0.05103330567,0.00123649963,777,2185,Science & Technology,Long (5–20 min),False,False,False,1433.51,High,True
How virus is created #webdevelopment #frontend #html #css #javascript #coding #javascripttricks,Yashu Developer,2025-03-05 14:16:41+00:00,20,5033334,0,1907,PT42S,hd,False,0.0003788740467,0.0,0.0003788740467,42,257,Gaming,Short (< 1 min),False,False,False,19584.96,Low,True
Squares | HTML CSS,Learning Axis,2023-03-24 02:48:08+00:00,27,3206600,155055,970,PT1M,hd,False,0.04865744132,0.04835494032,0.0003025009972,60,970,Education,Medium (1–5 min),False,False,False,3305.77,Medium,True
Figma tutorial for Beginners: Complete Website from Start to Finish,Flux Academy,2022-05-20 18:00:05+00:00,27,2961361,62725,1363,PT43M21S,hd,False,0.02164139339,0.0211811322,0.0004602611906,2601,1277,Education,Very Long (> 20 min),False,False,False,2319.0,Medium,True
Mastering HTML Basics and Beyond | Your Ultimate Guide to Begin Web Development 💻 in Tamil | EMC,Error Makes Clever,2023-08-08 12:36:00+00:00,27,2947915,66838,2969,PT1H39M38S,hd,False,0.02368011843,0.02267296626,0.001007152171,5978,832,Education,Very Long (> 20 min),False,False,False,3543.17,Medium,True
"Full Stack Web Development for Beginners (Full Course on HTML, CSS, JavaScript, Node.js, MongoDB)",freeCodeCamp.org,2022-11-01 16:39:15+00:00,27,2940155,67114,1405,PT7H29M12S,hd,False,0.02330454575,0.02282667994,0.0004778658003,26952,1112,Education,Very Long (> 20 min),False,False,False,2644.02,Medium,True
How to OVER Engineer a Website // What is a Tech Stack?,Fireship,2021-09-24 14:41:18+00:00,28,2866314,119805,3046,PT11M20S,hd,False,0.04286025786,0.04179756935,0.001062688504,680,1515,Science & Technology,Long (5–20 min),False,False,False,1891.96,Medium,True
How to become a UI UX Designer?,Apna College,2023-05-11 15:31:17+00:00,27,2934852,202027,565,PT57S,hd,False,0.06902969246,0.06883717856,0.000192513901,57,921,Education,Short (< 1 min),False,False,False,3186.59,High,True
Benefits of being developer #webdevelopment #frontend #html #javascript #coding #javascripttricks,Yashu Developer,2025-02-13 13:53:04+00:00,27,4449781,170742,962,PT21S,hd,False,0.03858705887,0.03837086851,0.0002161903662,21,277,Education,Short (< 1 min),False,False,False,16064.19,Medium,True
Full Course Web Development [22 Hours] | Learn Full Stack Web Development From Scratch,Mehul - Codedamn,2022-04-26 05:00:18+00:00,27,2587161,87862,1030,PT21H48M35S,hd,True,0.03435888437,0.03396076473,0.0003981196384,78515,1302,Education,Very Long (> 20 min),False,False,False,1987.07,Medium,True
Python Backend Web Development Course (with Django),freeCodeCamp.org,2021-07-01 16:51:03+00:00,27,2585150,57094,1185,PT10H11M52S,hd,True,0.02254375083,0.02208536368,0.0004583871503,36712,1600,Education,Very Long (> 20 min),False,False,False,1615.72,Medium,True
Robot Vs Human Bake Off #shorts #artificialintelligence #cake #chocolate #chatgpt,Patrick Zeinali,2022-12-12 17:06:29+00:00,26,98730965,3596119,11101,PT59S,hd,False,0.03653585239,0.03642341553,0.000112436862,59,1071,Howto & Style,Short (< 1 min),True,False,False,92185.77,Medium,True
ARE THEY ROBOTS OR REAL PEOPLE!!😳🤖 #shorts #ai #robot #scary #artificialintelligence,Katie Feeney,2023-09-12 17:15:19+00:00,22,46409061,1784909,37090,PT9S,hd,False,0.03925955237,0.03846035501,0.0007991973637,9,797,People & Blogs,Short (< 1 min),False,False,False,58229.69,Medium,True
Future of AI: Robots Giving Birth in Hospitals? 🏥👶 #robots #robot,Future Ai Robots,2025-03-19 11:01:40+00:00,28,55810726,176252,1049,PT8S,hd,False,0.003176826562,0.003158030893,1.88e-05,8,243,Science & Technology,Short (< 1 min),True,False,False,229673.77,Low,True
What if Rocks had Artificial Intelligence? + more videos | #aumsum #kids #children #cartoon #whatif,AumSum's Science,2024-07-05 11:30:08+00:00,27,16861575,7681,0,PT10M18S,hd,False,0.000455532745,0.000455532745,0.0,618,500,Education,Long (5–20 min),False,False,False,33723.15,Low,True
"Robots Harvesting Rice Artificial Intelligence Robots can also work to harvest rice, which is grea",Robot Work 4.0,2024-10-22 00:23:55+00:00,22,16557591,195928,701,PT12S,hd,False,0.0118754587,0.01183312163,4.23e-05,12,392,People & Blogs,Short (< 1 min),False,False,False,42238.75,Low,True
The Truth about Artificial Intelligence and ChatGPT | Dhruv Rathee,Dhruv Rathee,2023-07-16 15:05:29+00:00,27,13034740,524968,31504,PT22M37S,hd,True,0.04269145049,0.04027452483,0.00241692566,1357,855,Education,Very Long (> 20 min),False,False,False,15245.31,Medium,True
"Meet Chloe, the World's First Self-Learning Female AI Robot",AI Insider SHORTZ,2023-08-01 12:00:48+00:00,22,12056983,334725,27813,PT31S,hd,False,0.0300687137,0.02776191791,0.002306795796,31,839,People & Blogs,Short (< 1 min),False,False,False,14370.66,Medium,True
2025 Humanoid Robot Exhibition Beyond Imagination #IRC #aiart,미유 (MIUU AI) 룩북 SPORTS LOOKBOOK AIルックブック,2025-06-08 13:02:22+00:00,17,26966112,168947,1321,PT13S,hd,False,0.006314146944,0.006265159536,4.9e-05,13,162,Sports,Short (< 1 min),False,False,False,166457.48,Low,True
Artificial Intelligence: Last Week Tonight with John Oliver (HBO),LastWeekTonight,2023-02-27 07:30:08+00:00,24,11451321,204253,11346,PT27M53S,hd,True,0.0188274332,0.01783663057,0.000990802634,1673,995,Entertainment,Very Long (> 20 min),False,False,False,11508.87,Low,True
Godfather of AI: They Keep Silencing Me But I’m Trying to Warn Them!,The Diary Of A CEO,2025-06-16 07:00:44+00:00,22,11360377,251223,28723,PT1H30M8S,hd,False,0.02464231384,0.02211396487,0.002528348969,5408,155,People & Blogs,Very Long (> 20 min),False,False,False,73292.75,Medium,True
A.I. ‐ Humanity's Final Invention?,Kurzgesagt – In a Nutshell,2024-08-06 14:00:09+00:00,27,11108848,306156,21118,PT16M43S,hd,True,0.0294606579,0.02755965087,0.001901007026,1003,468,Education,Long (5–20 min),False,False,False,23736.85,Medium,True
The AI Safety Expert: These Are The Only 5 Jobs That Will Remain In 2030! - Dr. Roman Yampolskiy,The Diary Of A CEO,2025-09-04 07:00:34+00:00,22,10040019,218333,41609,PT1H27M38S,hd,False,0.02589058588,0.02174627142,0.004144314454,5258,75,People & Blogs,Very Long (> 20 min),False,False,False,133866.92,Medium,True
How much does an AI ENGINEER make?,Broke Brothers,2023-05-20 11:30:11+00:00,22,9936719,308144,2420,PT36S,hd,False,0.03125417643,0.0310106353,0.0002435411283,36,912,People & Blogs,Short (< 1 min),False,False,False,10895.53,Medium,True
Buy an AI Humanoid Robot to Take Care of Your Baby #robot #ai #shorts,AI Robot Lab,2025-05-16 07:45:12+00:00,24,18874582,98577,613,PT26S,hd,False,0.00525521544,0.005222737901,3.25e-05,26,186,Entertainment,Short (< 1 min),False,False,False,101476.25,Low,True
AI ने कही परेशान करने वाली चीज़ें 😨 DISTURBING THINGS SAID BY A.I. 🤯 #factsdastan #shorts,Facts Dastan,2023-01-03 14:29:58+00:00,24,9493369,979425,1407,PT1M,hd,False,0.1033175785,0.1031693698,0.0001482086972,60,1049,Entertainment,Medium (1–5 min),False,False,False,9049.92,High,True
Ai Made In China,Plan3,2024-02-09 17:00:42+00:00,1,9714997,698879,3434,PT39S,hd,False,0.07229162579,0.07193815171,0.000353474082,39,647,Film & Animation,Short (< 1 min),False,False,False,15015.45,High,True
Artificial Intelligence | 60 Minutes Full Episodes,60 Minutes,2023-12-30 13:00:02+00:00,25,9118589,95272,8037,PT53M30S,hd,False,0.01132949283,0.01044810656,0.000881386267,3210,688,News & Politics,Very Long (> 20 min),False,False,False,13253.76,Low,True
It Begins: An AI Literally Attempted Murder To Avoid Shutdown,Species | Documenting AGI,2025-10-01 17:58:17+00:00,27,8941707,378276,36040,PT13M55S,hd,True,0.04633521918,0.04230466931,0.004030549868,835,47,Education,Long (5–20 min),False,False,False,190249.09,Medium,True
AI Wisdom vs Human Wisdom: Sophia Robot’s Surprising Answer!,AITube,2024-04-01 16:30:52+00:00,28,9089745,262444,10216,PT37S,hd,True,0.02999643774,0.02887253395,0.001123903792,37,595,Science & Technology,Short (< 1 min),False,False,False,15276.88,Medium,True
AI Slop Is Destroying The Internet,Kurzgesagt – In a Nutshell,2025-10-07 14:00:17+00:00,27,8567809,724455,35714,PT12M14S,hd,True,0.08872383958,0.08455544649,0.00416839309,734,41,Education,Long (5–20 min),False,False,False,208970.95,High,True
We're Not Ready for Superintelligence,AI In Context,2025-07-09 16:03:16+00:00,28,8508911,344231,33478,PT34M11S,hd,True,0.04438981153,0.04045534846,0.003934463066,2051,131,Science & Technology,Very Long (> 20 min),False,False,False,64953.52,Medium,True
"🇮🇹 Italy’s AI Athlete – Pure Style, Pure Power  #robot #humanoid #Future  #Olympics #aiart",VS SEVEN,2025-05-20 17:45:03+00:00,17,18498928,151855,958,PT27S,hd,False,0.008260640386,0.008208853604,5.18e-05,27,181,Sports,Short (< 1 min),False,False,False,102204.02,Low,True
Apple's AI Crisis: Explained!,Marques Brownlee,2025-03-29 02:41:29+00:00,28,8109636,202405,14709,PT16M52S,hd,True,0.02677234505,0.02495857706,0.00181376799,1012,234,Science & Technology,Long (5–20 min),False,False,False,34656.56,Medium,True
Apple Intelligence vs Galaxy Ai✨ #Shorts,lifegoodd,2024-11-06 16:31:00+00:00,28,7999377,0,2756,PT19S,hd,False,0.000344526787,0.0,0.000344526787,19,376,Science & Technology,Short (< 1 min),False,False,False,21274.94,Low,True
Hyper-realistic Robot at CES 2025! #robot #ai #shorts,Voices of Nightmare,2025-01-19 00:45:01+00:00,22,14119348,198103,13473,PT39S,hd,False,0.01498482685,0.01403060439,0.0009542224645,39,303,People & Blogs,Short (< 1 min),False,False,False,46598.51,Low,True
Ai Is Only Dangerous For Ai,Facts' Mine,2025-02-03 03:31:00+00:00,24,9734984,721500,981,PT40S,hd,False,0.07421490634,0.07411413577,0.0001007705713,40,288,Entertainment,Short (< 1 min),False,False,False,33802.03,High,True
"The cow warreped in millions of zombies 😭 saved by farmers ,#ai #trending #farmer #humanity",Catfuntv,2025-03-22 13:04:38+00:00,22,8452616,93117,867,PT23S,hd,False,0.01111892329,0.0110163515,0.0001025717834,23,240,People & Blogs,Short (< 1 min),False,False,False,35219.23,Low,True
"The cow covered in millions of octopus 😭 rescue team saved her , #ai #trending #rescue #cow",Catfuntv,2025-03-16 13:00:39+00:00,22,7781977,96347,292,PT23S,hd,False,0.01241830804,0.01238078545,3.75e-05,23,246,People & Blogs,Short (< 1 min),False,False,False,31634.05,Low,True
What if our Hands had Artificial Intelligence (AI)? + more videos | #aumsum #kids #children #whatif,AumSum's Science,2024-05-06 12:00:53+00:00,27,6679303,5906,0,PT30M39S,hd,False,0.0008842238652,0.0008842238652,0.0,1839,560,Education,Very Long (> 20 min),False,False,False,11927.33,Low,True
Real life Vs AI. Part 11,Jiemba Sands,2025-07-31 13:45:00+00:00,23,12370553,295909,841,PT17S,hd,False,0.02398841636,0.02392043234,6.8e-05,17,109,Comedy,Short (< 1 min),False,False,False,113491.31,Medium,True
Elon Musk on A.i | Sophia the humanoid Robot 🤖,Inspiring Codes,2023-04-30 20:07:12+00:00,27,6970615,0,4509,PT19S,hd,False,0.000646858183,0.0,0.000646858183,19,932,Education,Short (< 1 min),False,False,False,7479.2,Low,True
How AI is Changing the World!,Dhruv Rathee Shorts,2023-07-22 12:33:53+00:00,22,6188894,409833,2364,PT1M,hd,False,0.06660268109,0.0662207066,0.0003819744882,60,849,People & Blogs,Medium (1–5 min),False,False,False,7289.63,High,True
Silicon Valley Secrets: Inside the AI Robotics Lab – Ep.2 #AIrobot #SiliconValley,AI Robot Lab,2025-09-20 06:36:04+00:00,24,12034736,69990,1439,PT20S,hd,False,0.005935235643,0.005815665103,0.0001195705398,20,59,Entertainment,Short (< 1 min),False,False,False,203978.58,Low,True
FINALLY! India Begins 'COMPULSORY' AI Education in Schools! #shorts,FactTechz,2025-10-18 00:30:02+00:00,27,8551072,437735,3378,PT59S,hd,False,0.05158568989,0.05119065175,0.0003950381432,59,31,Education,Short (< 1 min),False,False,False,275841.03,High,True
CHAT GPT और Artificial Intelligence | कैसे GPT USE करें | ROBOTS V/S HUMANS | JOBS RISK | Alakh GK,Alakh GK,2023-06-21 16:22:23+00:00,22,4747144,139768,3163,PT29M49S,hd,False,0.03010883384,0.02944253862,0.0006662952153,1789,880,People & Blogs,Very Long (> 20 min),False,False,False,5394.48,Medium,True
Artificial Intelligence Out of Control: The Apocalypse is Here | How AI and ChatGPT End Humanity,The Why Files,2023-07-07 01:00:11+00:00,28,4700822,189600,19686,PT43M48S,hd,False,0.04452114023,0.0403333629,0.004187777332,2628,865,Science & Technology,Very Long (> 20 min),False,False,False,5434.48,Medium,True
Squid Game AI Edible Slime ASMR #squidgame #squidgame2 #ai #asmr,A.I.C,2025-05-24 04:05:04+00:00,22,13101317,48193,305,PT8S,hd,False,0.003701764967,0.003678484867,2.33e-05,8,178,People & Blogs,Short (< 1 min),False,False,False,73602.9,Low,True
INDIA is Literally CRAZY in AI USAGE - World's BIGGEST AI Company CEO Says #shorts,FactTechz,2025-04-09 23:29:00+00:00,27,6713010,430693,3362,PT55S,hd,False,0.0646587649,0.06415794641,0.0005008184852,55,222,Education,Short (< 1 min),False,False,False,30238.78,High,True
How China Is Using Artificial Intelligence in Classrooms | WSJ,The Wall Street Journal,2019-10-01 17:20:56+00:00,25,4289580,82564,12746,PT5M44S,hd,True,0.02221895332,0.01924756754,0.002971385783,344,2239,News & Politics,Long (5–20 min),False,False,False,1915.85,Medium,True
I Expanded Memes Using Artificial Intelligence...,KingSammelot,2023-11-18 16:00:22+00:00,20,4237409,69330,9228,PT21M23S,hd,False,0.01853915481,0.01636140945,0.002177745368,1283,730,Gaming,Very Long (> 20 min),False,False,False,5804.67,Low,True
Sam Altman Shows Me GPT 5... And What's Next,Cleo Abram,2025-08-08 00:09:36+00:00,25,4190019,92871,9063,PT1H5M7S,hd,True,0.0243278075,0.02216481067,0.002162996835,3907,102,News & Politics,Very Long (> 20 min),False,False,False,41078.62,Medium,True
"Ex-OpenAI Scientist WARNS: ""You Have No Idea What's Coming""",AI Upload,2025-07-16 21:51:04+00:00,28,4148571,51823,16786,PT18M14S,hd,False,0.01653797982,0.01249176825,0.004046211564,1094,124,Science & Technology,Long (5–20 min),False,False,False,33456.22,Low,True
"Godfather of AI WARNS: ""You Have No Idea What's Coming""",The Diary Of A CEO Clips,2025-09-27 18:00:03+00:00,22,4073415,60814,11599,PT20M57S,hd,False,0.01777697147,0.01492948425,0.00284748722,1257,51,People & Blogs,Very Long (> 20 min),False,False,False,79870.88,Low,True
The Future of Artificial Intelligence By Sandeep Maheshwari | Will ChatGPT Take Your Job?,Sandeep Maheshwari,2023-05-11 06:38:09+00:00,22,4061251,136338,6150,PT15M15S,hd,False,0.03508474727,0.03357043591,0.00151431135,915,922,People & Blogs,Long (5–20 min),False,False,False,4404.83,Medium,True
"""Godfather of AI"" Geoffrey Hinton: The 60 Minutes Interview",60 Minutes,2023-10-09 12:03:13+00:00,25,3878052,52101,3935,PT13M12S,hd,False,0.01444951887,0.01343483444,0.001014684431,792,770,News & Politics,Long (5–20 min),False,False,False,5036.43,Low,True
AI 2025 vs AI 2023,Meme Zee,2025-03-19 11:23:29+00:00,22,6662779,237323,3099,PT8S,hd,False,0.03608433717,0.035619216,0.0004651211656,8,243,People & Blogs,Short (< 1 min),False,False,False,27418.84,Medium,True
Nobel Prize Winner Says ‘AI is The MOST DANGEROUS Invention Ever’ Sir Geoffrey Hinton #shorts,FactTechz,2025-07-13 00:30:20+00:00,27,5865843,373669,2179,PT1M41S,hd,False,0.06407398492,0.06370251238,0.0003714725451,101,128,Education,Medium (1–5 min),False,False,False,45826.9,High,True
AI 2027: A Realistic Scenario of AI Takeover,Species | Documenting AGI,2025-05-28 20:53:33+00:00,27,3834848,114674,18198,PT37M45S,hd,True,0.03464856113,0.02990313308,0.004745428047,2265,173,Education,Very Long (> 20 min),False,False,False,22166.75,Medium,True
THE REAL SPAGHETTI O’S ​@cookingwithkian,itsQCP,2024-02-06 20:09:34+00:00,24,272007073,6419768,18878,PT44S,hd,False,0.02367087703,0.02360147442,6.94e-05,44,650,Entertainment,Short (< 1 min),True,False,False,418472.42,Medium,True
1000 SAMOSA RECIPE BY MY GRANNY | STREET FOOD | INDIAN RECIPES | PERFECT SAMOSA | POTATO RECIPES,Veg Village Food,2020-06-19 12:30:05+00:00,26,149137658,935451,30939,PT10M3S,hd,False,0.006479852282,0.006272399649,0.0002074526327,603,1977,Howto & Style,Long (5–20 min),True,False,False,75436.35,Low,True
Hari mirche jyada daal di.🤣 #cooking #food #recipe #vlog #vlogging #dailyvlog #lifestyle #shorts,Loveneet Valecha,2025-07-29 07:51:35+00:00,22,277083247,1896030,2452,PT23S,hd,False,0.006851666471,0.006842817145,8.85e-06,23,112,People & Blogs,Short (< 1 min),True,False,False,2473957.56,Low,True
Java Plum Jaam #Shorts,Side Dish Recipes,2024-06-04 12:30:13+00:00,26,146231267,3144888,3503,PT59S,hd,False,0.02153021746,0.02150626226,2.4e-05,59,531,Howto & Style,Short (< 1 min),True,False,False,275388.45,Medium,True
Black Forest Cake #shorts,Great Indian Asmr,2023-12-20 12:14:05+00:00,22,139348543,5235613,10157,PT59S,hd,False,0.03764495738,0.03757206821,7.29e-05,59,698,People & Blogs,Short (< 1 min),True,False,False,199639.75,Medium,True
Dhaba Style Egg Curry ASMR Cooking | #shorts #food #cooking #recipe #eggcurry #egg #nonveg #viral,Indian ASMR World,2023-04-25 07:30:05+00:00,22,114431962,3418128,4068,PT52S,hd,False,0.02990594507,0.02987039556,3.55e-05,52,938,People & Blogs,Short (< 1 min),True,False,False,121995.7,Medium,True
Special Cheesy Bread Omlet Recipe 😍 | indian street food | street food india | egg recipes,Yummy Food,2021-05-16 20:30:42+00:00,22,111782894,0,7859,PT1M,hd,False,7.03e-05,0.0,7.03e-05,60,1646,People & Blogs,Medium (1–5 min),True,False,False,67911.84,Low,True
Anda Tawa Fry ASMR Cooking || #food #cooking #shorts #indianasmrworld #nonveg #egg,Indian ASMR World,2023-12-12 07:27:00+00:00,22,93090333,3210440,3796,PT53S,hd,False,0.03452813909,0.03448736149,4.08e-05,53,707,People & Blogs,Short (< 1 min),True,False,False,131669.5,Medium,True
This idea was a special by you guys! So here’s Noodles without Noodles 😉❤️,Cookd,2024-06-25 13:33:11+00:00,26,97124017,2702674,7292,PT49S,hd,False,0.02790211995,0.02782704068,7.51e-05,49,510,Howto & Style,Short (< 1 min),True,False,False,190439.25,Medium,True
10 MILLION TINY FISHES | Ayira Meen | Rare River Fish Cleaning and Cooking In Village | Fish Recipes,Village Cooking Channel,2022-03-26 14:34:19+00:00,26,76409272,784052,11524,PT8M54S,hd,False,0.01041203468,0.01026121528,0.0001508193907,534,1332,Howto & Style,Long (5–20 min),True,False,False,57364.32,Low,True
Sheer Khurma Recipe | Special Eid Recipe | Sweet Dish | Cooking CH,Cooking CH,2024-04-08 02:49:15+00:00,26,74141865,2013487,5470,PT58S,hd,False,0.02723099794,0.02715722046,7.38e-05,58,589,Howto & Style,Short (< 1 min),True,False,False,125877.53,Medium,True
Cooking A Whole Huge Ostrich! The Recipe Of The Dish That Everyone Was Waiting For,WILDERNESS COOKING,2023-10-01 13:00:33+00:00,26,68811595,484053,23873,PT25M12S,hd,False,0.007381401239,0.007034468435,0.0003469328048,1512,778,Howto & Style,Very Long (> 20 min),True,False,False,88446.78,Low,True
Ye kyaa huaa 😩 #food #cookingrecipes #shorts #youtubeshorts,Secret of yum,2023-12-17 11:15:25+00:00,22,68952679,2269403,2311,PT1M,hd,False,0.03294598557,0.03291246983,3.35e-05,60,701,People & Blogs,Medium (1–5 min),True,False,False,98363.31,Medium,True
Pistachio with Pomegranate flaver recipe🥜🔥#fruits #cooking #recipes #shorts,Ashkan Sadeghi,2024-11-12 15:28:40+00:00,26,68823812,1475705,2241,PT1M1S,hd,False,0.02147434057,0.02144177917,3.26e-05,61,370,Howto & Style,Medium (1–5 min),True,False,False,186010.3,Medium,True
FULL CHICKEN BIRYANI | Whole Chicken Biryani Cooking & Eating in Village | Arabian Biryani Recipe,Village Cooking Channel,2024-09-24 14:00:12+00:00,26,59910020,604286,7851,PT8M45S,hd,False,0.01021760617,0.01008655964,0.0001310465239,525,419,Howto & Style,Long (5–20 min),True,False,False,142983.34,Low,True
This BINGHULU recipe is surprisingly delightful!,Little Remy Food 🐭🍝,2024-08-24 20:17:57+00:00,24,66731938,2197367,4455,PT20S,hd,False,0.03299502507,0.03292826543,6.68e-05,20,450,Entertainment,Short (< 1 min),True,False,False,148293.2,Medium,True
Kitkat Shake🍫🥤 #recipe #cooking #streetfood #eveningsnacks #foodie #indianfood #food #shorts,Loveneet Valecha,2025-05-14 07:30:08+00:00,22,122654238,1077520,2355,PT20S,hd,False,0.008804220782,0.008785020467,1.92e-05,20,188,People & Blogs,Short (< 1 min),True,False,False,652416.16,Low,True
Is Minecraft food any good #cooking #food #foodasmr #recipe,Louis Gantus,2024-03-02 19:58:27+00:00,22,59157893,0,10323,PT52S,hd,False,0.0001744991125,0.0,0.0001744991125,52,625,People & Blogs,Short (< 1 min),True,False,False,94652.63,Low,True
Unique Chikkar Chole Recipe😍 #shorts #chole #trending,Foodies Food Court,2025-03-21 06:15:02+00:00,22,74392599,1554399,2311,PT43S,hd,False,0.02092560282,0.0208945379,3.11e-05,43,242,People & Blogs,Short (< 1 min),True,False,False,307407.43,Medium,True
Perfect Cake Slices Made Easy,5-Minute Crafts HOUSE,2025-08-03 12:45:11+00:00,26,113393655,739579,537,PT19S,hd,False,0.006526961261,0.006522225547,4.74e-06,19,106,Howto & Style,Short (< 1 min),True,False,False,1069751.46,Low,True
Paneer Shawarma Burger Making🥵🔥|| Indian Street Food,bhukkad dilli ke,2024-12-05 06:30:10+00:00,22,58780648,1347777,2782,PT45S,hd,False,0.02297625193,0.02292892343,4.73e-05,45,348,People & Blogs,Short (< 1 min),True,False,False,168909.91,Medium,True
Delicious Street Food Recipes - Satisfying Food Ideas #Shorts,Cooking Little,2022-04-15 13:03:51+00:00,22,50321955,1000759,2106,PT34S,hd,False,0.01992897494,0.01988712442,4.19e-05,34,1312,People & Blogs,Short (< 1 min),False,False,False,38355.15,Low,True
